wall_t,esp_ts,stepper_position,dummy_raw,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,offset_0,offset_1,offset_2,offset_3,offset_4,offset_5,offset_6,offset_7,offset_8,saturated_0,saturated_1,saturated_2,saturated_3,saturated_4,saturated_5,saturated_6,saturated_7,saturated_8
1781385427.3243308,607617,0,1828,-10683,-10276,2887641,5722616,2234075,1244,-2623026,1275,1263724,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385427.4317682,607717,0,1788,-10589,-10192,2887703,5721195,2231897,1262,-2624936,1275,1264028,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385427.4784012,607817,0,1758,-10751,-10150,2886927,5725361,2236315,1250,-2621981,1241,1263621,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385427.629271,607917,0,1779,-10714,-10322,2887008,5728316,2237094,1249,-2619163,1213,1263418,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385427.6872575,608017,0,1806,-10723,-10294,2888090,5726510,2233497,1257,-2618010,1225,1263754,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385427.8402152,608117,0,1807,-10687,-10151,2888783,5723469,2232146,1248,-2617510,1281,1264038,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385427.932539,608217,0,1813,-10717,-10316,2888180,5723188,2232894,1234,-2616547,1228,1263628,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385427.9874802,608317,0,1810,-10674,-10242,2887356,5725421,2235397,1266,-2615241,1213,1263554,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385428.058963,608417,0,1810,-10591,-10250,2886731,5727974,2236671,1269,-2614299,1246,1263388,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385428.2471716,608517,0,1824,-10714,-10201,2885977,5725625,2236114,1254,-2618716,1235,1263643,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385428.349026,608617,0,1814,-10680,-10120,2885891,5722721,2233747,1244,-2665649,1195,1264026,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385428.4053278,608717,0,1819,-10692,-10225,2886924,5721340,2230925,1252,-2653830,1216,1264358,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
