wall_t,esp_ts,stepper_position,dummy_raw,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,offset_0,offset_1,offset_2,offset_3,offset_4,offset_5,offset_6,offset_7,offset_8,saturated_0,saturated_1,saturated_2,saturated_3,saturated_4,saturated_5,saturated_6,saturated_7,saturated_8
1781277521.606792,594366,0,1909,-2750,-9798,2738734,-30583,-8388608,-6925,-1132763,1681,1401455,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277521.6942503,594466,0,1890,-2676,-9766,2738397,-30991,-8388608,-6845,-1132714,1645,1401387,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277521.7950416,594566,0,1885,-2536,-10108,2738255,-31285,-8388608,-6853,-1132681,1675,1401274,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277521.8979473,594666,0,1894,-2411,-10062,2737815,-31424,-8388608,-6824,-1132677,1698,1401075,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277522.001655,594766,0,1928,-2175,-10105,2737175,-32136,-8388608,-6835,-1132707,1671,1400958,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277522.1080759,594866,0,1913,-1842,-10222,2736945,-32308,-8388608,-7050,-1132724,1733,1400822,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277522.2061753,594966,0,1899,-1718,-10143,2737269,-32587,-8388608,-6987,-1132882,1708,1400848,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277522.2870255,595066,0,1917,-1736,-10086,2737578,-32193,-8388608,-6862,-1132915,1636,1400793,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277522.3818939,595166,0,1927,-1753,-9641,2737375,-31992,8388607,-6738,-1132695,1530,1400738,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277522.4839673,595266,0,1916,-1716,-9811,2737406,-32373,-8388608,-6726,-1132757,1547,1400639,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
