wall_t,esp_ts,stepper_position,dummy_raw,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,offset_0,offset_1,offset_2,offset_3,offset_4,offset_5,offset_6,offset_7,offset_8,saturated_0,saturated_1,saturated_2,saturated_3,saturated_4,saturated_5,saturated_6,saturated_7,saturated_8
1781277493.6353438,566266,0,1887,-2803,-10257,2718842,-31135,-5690417,-6833,-1111988,1621,1385427,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277493.6378584,566366,0,1893,-2581,-10230,2719204,-31197,-6810257,-6738,-1112217,1604,1385632,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277493.6805356,566466,0,1906,-2726,-10139,2718897,-30833,-8388608,-6737,-1112159,1695,1385610,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277493.8438303,566566,0,1908,-2623,-9977,2718699,-30931,-8388608,-6788,-1112247,1708,1385438,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277493.9442368,566666,0,1917,-2379,-9541,2719474,-31162,-8388608,-6803,-1112524,1671,1385451,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277494.0456223,566766,0,1901,-2082,-9942,2719625,-31927,-8388608,-6976,-1112529,1677,1385428,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277494.096642,566866,0,1886,-1851,-10219,2719007,-32518,8388607,-6853,-1112474,1673,1385303,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277494.251527,566966,0,1904,-1753,-10358,2718835,-32590,8388607,-6897,-1112686,1644,1385404,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277494.2989051,567066,0,1910,-1706,-10098,2719211,-32454,8388607,-6902,-1113082,1691,1385497,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277494.5734024,567166,0,1915,-1599,-11409,2718853,-34049,8388607,-6755,-1113288,1521,1385420,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
