wall_t,esp_ts,stepper_position,dummy_raw,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,offset_0,offset_1,offset_2,offset_3,offset_4,offset_5,offset_6,offset_7,offset_8,saturated_0,saturated_1,saturated_2,saturated_3,saturated_4,saturated_5,saturated_6,saturated_7,saturated_8
1781551875.4503558,2430987,0,1867,-3836,-5765,4214436,2572673,2353927,-12568,179607,2482,1266686,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551875.6120183,2431087,0,2087,-3062,-5458,4214094,2573275,2354213,-11792,178683,2514,1267148,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551875.6487448,2431187,0,1963,-3995,-4894,4215243,2573461,2354291,-7262,178203,2578,1267029,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551875.8145242,2431288,0,1824,-3748,-4689,4213166,2573125,2354106,-10102,177977,2402,1266629,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551875.8655796,2431387,0,1961,-2348,-7055,4213990,2573391,2353735,-14472,177820,2504,1266751,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551875.950839,2431487,0,1840,-3278,-7434,4212875,2572978,2354117,-15429,178186,2460,1266856,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551876.1224146,2431587,0,2030,-1819,-7021,4214311,2573264,2353789,-16507,178336,2403,1266691,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551876.2218142,2431687,0,2024,-2264,-5915,4214629,2572567,2354418,-12452,178398,2673,1267000,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551876.2794037,2431787,0,1858,-3400,-6249,4212797,2572597,2353985,-11952,178899,2522,1266471,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551876.3549066,2431887,0,2008,-3025,-5668,4213456,2573429,2354152,-6879,178950,2389,1266849,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551876.4482708,2431987,0,2074,-2883,-5162,4214698,2573232,2354042,-7030,178625,2569,1267085,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551876.5482519,2432087,0,2082,-2963,-4665,4214429,2574371,2355075,-5441,178725,2596,1267023,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551876.652497,2432187,0,2063,-2451,-5742,4214640,2574197,2354497,-11383,179152,2593,1267088,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551876.749435,2432287,0,1990,-2331,-7489,4214812,2573619,2354624,-18945,179396,2645,1267152,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551876.851495,2432387,0,2024,-2796,-6633,4214804,2573882,2354813,-13683,179587,2605,1267024,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551876.9534676,2432487,0,1846,-2388,-6774,4214957,2574184,2354703,-15955,179663,2642,1267109,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551877.0498164,2432587,0,1643,-2507,-7276,4213953,2574623,2355326,-16942,179410,2618,1266890,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
