wall_t,esp_ts,stepper_position,dummy_raw,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,offset_0,offset_1,offset_2,offset_3,offset_4,offset_5,offset_6,offset_7,offset_8,saturated_0,saturated_1,saturated_2,saturated_3,saturated_4,saturated_5,saturated_6,saturated_7,saturated_8
1781385049.267707,229617,0,1810,-10838,-10238,2713191,6201299,2670515,1230,-1585140,1104,1239231,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385049.3678164,229717,0,1809,-10721,-10306,2715825,6197971,2668280,1231,-1583784,1129,1239668,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385049.4749594,229817,0,1816,-10724,-10190,2716853,6196445,2666247,1235,-1584188,1103,1239511,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385049.5691795,229917,0,1819,-10785,-10151,2714506,6199511,2668411,1263,-1585483,1070,1239143,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385049.680245,230017,0,1813,-10883,-9989,2713499,6200833,2667859,1252,-1589629,1107,1239187,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385049.7509518,230117,0,1825,-10902,-10108,2715862,6197523,2666834,1249,-1590410,1159,1239570,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385049.866566,230217,0,1813,-10820,-10328,2713400,6200130,2669552,1249,-1590564,1146,1239370,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385049.9749498,230317,0,1802,-10779,-10426,2713608,6199644,2669899,1253,-1592183,1144,1239017,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385050.0513635,230417,0,1793,-10798,-10336,2715528,6197189,2667633,1248,-1594283,1191,1239334,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385050.1509008,230517,0,1795,-10791,-10331,2714764,6198186,2668101,1234,-1595314,1210,1239144,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385050.2513137,230617,0,1799,-10798,-10138,2712796,6200336,2670155,1245,-1596512,1147,1238850,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385050.3955011,230717,0,1825,-10866,-10268,2712902,6199404,2670097,1266,-1598223,1102,1239008,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385050.496447,230817,0,1832,-10840,-10353,2714898,6196710,2667730,1252,-1597656,1111,1239252,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385050.6014326,230917,0,1803,-10749,-10402,2714018,6198100,2668265,1241,-1595691,1069,1238969,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385050.657178,231017,0,1808,-10725,-10348,2711267,6201387,2671515,1247,-1594789,1094,1238582,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385050.7538445,231117,0,1832,-10815,-10410,2712826,6198777,2670129,1239,-1596156,1093,1238928,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385050.8547587,231217,0,1822,-10797,-10295,2715608,6195824,2667010,1230,-1597944,1157,1239389,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385051.0129695,231317,0,1821,-10753,-10325,2713686,6199076,2669323,1213,-1600932,1154,1239008,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385051.1040955,231417,0,1811,-10648,-10297,2711900,6201249,2671547,1226,-1602906,1134,1239122,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
