wall_t,esp_ts,stepper_position,dummy_raw,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,offset_0,offset_1,offset_2,offset_3,offset_4,offset_5,offset_6,offset_7,offset_8,saturated_0,saturated_1,saturated_2,saturated_3,saturated_4,saturated_5,saturated_6,saturated_7,saturated_8
1781385078.389362,258717,0,1773,-10786,-10282,2722608,6091329,2643103,1235,-3080485,1202,1235609,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385078.5571454,258817,0,1803,-10831,-10346,2722316,6093083,2644758,1249,-3080864,1211,1235320,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385078.5571454,258917,0,1802,-10912,-10478,2723720,6092302,2644547,1257,-3081270,1277,1235377,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385078.657893,259017,0,1789,-10863,-10342,2723865,6090605,2643494,1246,-3080798,1198,1235413,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385078.7648838,259117,0,1790,-10755,-10332,2722840,6091315,2644693,1247,-3080406,1181,1235260,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385078.8592744,259217,0,1809,-10822,-10416,2722635,6092278,2644602,1264,-3080790,1227,1235263,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385078.957749,259317,0,1812,-10866,-10256,2723531,6090909,2643602,1274,-3081456,1197,1235417,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385079.062411,259417,0,1789,-10712,-10318,2724323,6091001,2643488,1230,-3081404,1159,1235436,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385079.1569946,259517,0,1781,-10825,-10256,2723482,6092411,2644558,1216,-3080959,1164,1235255,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385079.268222,259617,0,1805,-10864,-10201,2722756,6092383,2644811,1227,-3080880,1162,1235215,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385079.3753192,259717,0,1819,-10731,-10271,2723455,6090960,2643480,1232,-3080995,1186,1235348,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385079.4686522,259817,0,1804,-10642,-10313,2724131,6091112,2643447,1253,-3081035,1187,1235459,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385079.5672727,259917,0,1799,-10689,-10416,2722733,6092367,2644384,1255,-3080336,1079,1235316,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385079.6746194,260017,0,1798,-10786,-10448,2723059,6092269,2644380,1244,-3080100,1062,1235353,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385079.767341,260117,0,1817,-10797,-10358,2723762,6091297,2643535,1242,-3079688,1206,1235347,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385079.886404,260217,0,1801,-10746,-10333,2723329,6091242,2643423,1236,-3079545,1201,1235184,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385079.950989,260317,0,1785,-10741,-10291,2722999,6092305,2644395,1236,-3080005,1198,1235172,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
