wall_t,esp_ts,stepper_position,dummy_raw,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,offset_0,offset_1,offset_2,offset_3,offset_4,offset_5,offset_6,offset_7,offset_8,saturated_0,saturated_1,saturated_2,saturated_3,saturated_4,saturated_5,saturated_6,saturated_7,saturated_8
1781277640.9925022,713666,0,1889,-3176,-10061,2900754,-31134,8388607,-6896,-1164680,1625,1508342,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277640.994329,713766,0,1922,-3056,-10149,2901059,-31347,8388607,-6847,-1164667,1730,1508230,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277641.0934849,713866,0,1913,-3051,-10635,2901253,-31658,8388607,-6817,-1164593,1725,1508093,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277641.1937897,713966,0,1895,-2932,-10144,2901335,-31526,8388607,-6752,-1164083,1669,1507895,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277641.297033,714066,0,1902,-2709,-10065,2901585,-31550,8388607,-7008,-1164034,1683,1507866,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277641.385636,714166,0,1887,-2486,-9943,2901642,-31985,8388607,-7060,-1164003,1698,1507886,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277641.7145412,714266,0,1888,-2342,-9839,2901525,-32005,8388607,-6925,-1164135,1690,1508132,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277641.7156434,714366,0,1879,-2330,-9822,2901495,-32304,8388607,-6838,-1164191,1661,1508344,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277641.7167037,714466,0,1909,-2286,-9958,2901483,-32412,8388607,-6919,-1163918,1659,1508005,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277641.808202,714566,0,1923,-2256,-10102,2901386,-32469,8388607,-6789,-1163702,1575,1507849,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277641.911315,714666,0,1920,-2222,-10140,2901417,-32490,8388607,-6688,-1163855,1634,1507785,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277642.116876,714766,0,1917,-2129,-10261,2901424,-32503,8388607,-6729,-1163925,1685,1507737,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277642.116876,714866,0,1879,-2066,-10566,2900652,-32824,8388607,-6764,-1163919,1674,1507638,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277642.2188473,714966,0,1875,-2252,-10287,2900244,-32694,8388607,-6851,-1163748,1629,1507598,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277642.2841032,715066,0,1905,-2125,-9926,2899959,-32619,8388607,-6894,-1163510,1562,1507751,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277642.4377744,715166,0,1924,-1996,-9734,2899518,-32267,8388607,-6960,-1163452,1580,1507792,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
