wall_t,esp_ts,stepper_position,dummy_raw,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,offset_0,offset_1,offset_2,offset_3,offset_4,offset_5,offset_6,offset_7,offset_8,saturated_0,saturated_1,saturated_2,saturated_3,saturated_4,saturated_5,saturated_6,saturated_7,saturated_8
1781551947.2839868,2502788,0,1993,-3383,-5266,4039677,2121106,2319876,-5066,-4122675,2487,1281115,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551947.3442838,2502888,0,2006,-2644,-5633,4039461,2123538,2321175,-6262,-4121825,2503,1281195,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551947.4454994,2502988,0,1897,-3195,-5690,4038522,2123469,2320205,-8947,-4119776,2590,1281012,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551947.590912,2503088,0,2060,-2750,-6024,4039201,2123215,2319674,-8806,-4118813,2544,1281292,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551947.6486528,2503188,0,2069,-2728,-6014,4039574,2124449,2320506,-11128,-4117043,2715,1281243,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551947.7607005,2503288,0,1906,-2453,-6958,4037637,2126252,2320881,-16138,-4113758,2674,1281004,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551947.855598,2503388,0,2029,-2662,-6824,4037492,2126016,2320164,-19948,-4112664,2405,1281715,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551947.94426,2503488,0,2075,-3620,-4503,4038520,2125349,2319552,-9977,-4111408,2598,1281623,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551948.1011417,2503588,0,1892,-2972,-5709,4037960,2125771,2320373,-14116,-4110293,2536,1281644,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551948.210473,2503688,0,1947,-3622,-5301,4037639,2125339,2320545,-19908,-4109229,2509,1281799,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551948.3116095,2503788,0,1911,-3520,-6697,4036153,2125248,2319947,-17073,-4107012,2403,1281421,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551948.365347,2503888,0,1932,-2389,-6918,4036967,2126235,2320334,-14160,-4105299,2496,1281644,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551948.4553792,2503988,0,1907,-2261,-7163,4037412,2126982,2319866,-14491,-4103528,2533,1281914,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551948.546231,2504088,0,2040,-2409,-6406,4037387,2128402,2320345,-11654,-4101801,2539,1282065,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551948.645343,2504188,0,2095,-3033,-3914,4037338,2129853,2321032,-4083,-4100666,2648,1282276,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551948.819837,2504288,0,2097,-3254,-5468,4037586,2128096,2321257,-5486,-4099631,2594,1282407,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551948.9190955,2504388,0,2123,-2665,-5890,4037343,2129536,2321118,-10099,-4097455,2580,1282321,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551948.9768658,2504488,0,1889,-3424,-6070,4035639,2130239,2320706,-12434,-4094764,2505,1281905,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551949.1244812,2504588,0,2005,-2521,-6038,4035562,2132023,2321057,-10013,-4093898,2322,1282123,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551949.1775222,2504688,0,2052,-2829,-5550,4036467,2133130,2321708,-10833,-4093362,2490,1282511,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551949.3373306,2504788,0,2067,-3656,-5186,4036163,2133187,2321168,-12036,-4091782,2491,1282421,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551949.4019618,2504888,0,2086,-2136,-7085,4035023,2133353,2321287,-14712,-4089560,2343,1282320,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551949.4600656,2504988,0,2058,-3303,-6212,4035662,2133808,2321223,-12442,-4088013,2486,1282571,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551949.5474463,2505088,0,2066,-2291,-6780,4034467,2137850,2321996,-13956,-4086558,2401,1282268,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551949.6435082,2505188,0,2086,-2153,-6906,4035647,2138294,2322262,-12933,-4086047,2623,1282872,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551949.7480583,2505288,0,2093,-2600,-5972,4035860,2139346,2322448,-10646,-4084538,2593,1282669,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551949.8491304,2505388,0,2049,-2707,-5766,4035117,2139529,2322437,-11145,-4081881,2727,1282579,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551949.9446244,2505488,0,1922,-2935,-6007,4034695,2139843,2322618,-11659,-4081441,2730,1282495,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551950.0577252,2505588,0,2044,-2569,-5844,4034766,2140626,2322610,-11109,-4081252,2706,1282561,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551950.1562054,2505688,0,1956,-2964,-6961,4033912,2141002,2322954,-12175,-4080278,2610,1282344,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551950.2479117,2505788,0,1874,-2134,-7967,4033465,2140896,2322842,-19456,-4079507,2647,1282307,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551950.3527033,2505888,0,2022,-2484,-6860,4033292,2140675,2322863,-19285,-4078655,2602,1282529,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551950.4508379,2505988,0,2095,-2648,-6166,4033564,2141051,2323002,-10861,-4077790,2549,1282656,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551950.547325,2506088,0,2115,-2814,-5960,4033460,2141442,2323416,-10595,-4076678,2706,1282588,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551950.6532192,2506188,0,2064,-2974,-5707,4032716,2141877,2323395,-8834,-4075172,2689,1282555,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551950.749323,2506288,0,2052,-2512,-5968,4032984,2142078,2323345,-10266,-4074647,2602,1282686,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551950.8447754,2506388,0,2088,-2606,-5955,4033204,2142275,2323236,-11406,-4074064,2641,1282665,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551950.977058,2506488,0,2102,-2572,-5904,4032689,2142443,2323590,-11570,-4073401,2725,1282685,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551951.0491571,2506588,0,2106,-2717,-5855,4031792,2141885,2323587,-10970,-4072881,2709,1282534,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551951.1485474,2506688,0,2011,-3144,-5970,4030285,2141142,2323348,-12171,-4071396,2571,1282330,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551951.248017,2506788,0,1957,-2152,-7111,4029562,2142038,2323354,-14524,-4070446,2651,1282505,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551951.3439696,2506888,0,2060,-2989,-5561,4028739,2142021,2323234,-8440,-4068922,2649,1282492,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551951.4786146,2506988,0,2086,-3095,-4934,4028355,2142661,2322951,-3855,-4068292,2645,1282282,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551951.5569232,2507088,0,1969,-3001,-5612,4028493,2143537,2323291,-6797,-4067715,2675,1282300,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551951.6486564,2507188,0,1869,-3190,-5699,4027596,2143275,2323000,-11585,-4066815,2559,1282173,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551951.74948,2507288,0,2064,-2609,-5887,4028589,2142401,2323305,-10431,-4066856,2594,1282421,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551951.8449984,2507388,0,2090,-2894,-5525,4028856,2141515,2323452,-8695,-4065848,2731,1282412,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551951.994182,2507488,0,2100,-3452,-4694,4028111,2143514,2323406,-5686,-4064744,2564,1282228,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551952.0458984,2507588,0,2027,-2755,-5967,4028375,2143716,2323423,-11363,-4064013,2592,1282445,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551952.2010393,2507688,0,1851,-3399,-6192,4026928,2144406,2322846,-12550,-4062873,2585,1282043,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551952.3020356,2507788,0,2005,-2334,-6717,4026746,2146406,2323336,-11454,-4062568,2435,1282102,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551952.3590012,2507888,0,1952,-3411,-5777,4026006,2147136,2323147,-9778,-4061542,2597,1282082,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551952.502993,2507988,0,1961,-2883,-6034,4025660,2146537,2323008,-9217,-4059940,2493,1282026,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551952.5654175,2508088,0,1949,-2452,-6214,4026361,2145820,2323380,-12322,-4058606,2646,1282248,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551952.6524918,2508188,0,1939,-2832,-6473,4025842,2145900,2323741,-15788,-4057210,2695,1281876,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551952.8149276,2508288,0,1972,-2146,-7469,4024786,2146962,2323793,-18333,-4057113,2506,1282213,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551952.8766062,2508388,0,1891,-3236,-5363,4024513,2146271,2324139,-14643,-4056062,2469,1282231,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551952.9526868,2508488,0,1927,-3816,-5084,4023287,2146718,2324012,-6960,-4054565,2280,1281877,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551953.122516,2508588,0,2085,-2294,-6321,4024435,2148166,2324472,-10638,-4054323,2454,1282127,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551953.217911,2508688,0,2068,-2877,-5880,4024399,2148649,2324422,-12240,-4053839,2678,1282377,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551953.3286629,2508788,0,1968,-3829,-5319,4022534,2148302,2323986,-8464,-4052091,2502,1281910,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551953.3929505,2508888,0,2000,-2797,-6213,4022989,2148875,2324521,-9390,-4051391,2435,1281786,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551953.455779,2508988,0,1955,-2648,-6822,4022983,2149195,2324667,-14911,-4051242,2583,1281944,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781551953.5465317,2509088,0,1996,-2619,-6890,4022785,2149354,2324782,-15355,-4050634,2667,1282029,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
