wall_t,esp_ts,stepper_position,dummy_raw,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,offset_0,offset_1,offset_2,offset_3,offset_4,offset_5,offset_6,offset_7,offset_8,saturated_0,saturated_1,saturated_2,saturated_3,saturated_4,saturated_5,saturated_6,saturated_7,saturated_8
1781385193.8606062,374217,0,1825,-10814,-10309,2760907,5953042,2587925,1242,-2141912,1177,1244930,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385193.954542,374317,0,1801,-10695,-10402,2763609,5948743,2583876,1224,-2143380,1160,1245481,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385194.0646193,374417,0,1789,-10653,-10355,2764833,5947555,2583834,1243,-2142887,1144,1244913,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385194.1665096,374517,0,1794,-10725,-10281,2762556,5951982,2588034,1240,-2142187,1187,1244392,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385194.2678246,374617,0,1804,-10657,-10348,2761053,5953674,2588552,1240,-2142817,1211,1244428,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385194.37008,374717,0,1802,-10633,-10363,2764996,5949821,2584972,1243,-2143653,1235,1244888,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385194.4620342,374817,0,1798,-10779,-10147,2763380,5947264,2583393,1230,-2143552,1178,1244723,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385194.5747364,374917,0,1800,-10847,-10062,2760794,5953982,2587056,1223,-2142596,1164,1244201,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385194.672297,375017,0,1801,-10729,-10271,2762417,5950616,2589350,1222,-2142216,1147,1244177,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385194.7645557,375117,0,1804,-10687,-10352,2765419,5946787,2585883,1223,-2142774,1130,1244762,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385194.8823342,375217,0,1807,-10744,-10299,2764605,5949274,2586135,1215,-2142654,1163,1244837,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385194.984132,375317,0,1803,-10745,-10239,2761561,5953780,2589562,1231,-2141966,1194,1244041,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385195.080468,375417,0,1803,-10741,-10269,2761951,5952010,2586622,1229,-2141895,1176,1244508,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385195.1862454,375517,0,1798,-10723,-10155,2764735,5947687,2583547,1236,-2142637,1151,1244996,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385195.2888062,375617,0,1775,-10729,-10238,2764617,5948979,2585818,1250,-2142401,1101,1244661,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385195.3898573,375717,0,1795,-10703,-10285,2762498,5952459,2588406,1248,-2140385,1144,1244450,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385195.4950452,375817,0,1802,-10732,-10231,2762400,5952387,2587204,1256,-2140316,1150,1244711,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385195.5986774,375917,0,1799,-10832,-10296,2763974,5950154,2584941,1239,-2140336,1224,1244962,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
