wall_t,esp_ts,stepper_position,dummy_raw,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,offset_0,offset_1,offset_2,offset_3,offset_4,offset_5,offset_6,offset_7,offset_8,saturated_0,saturated_1,saturated_2,saturated_3,saturated_4,saturated_5,saturated_6,saturated_7,saturated_8
1781277580.9852202,653566,0,1884,-3304,-9954,2836340,-30235,-8388608,-4098,-1228423,1603,1530142,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277580.986904,653666,0,1883,-3220,-9718,2835698,-30043,-8388608,-6144001,-1228227,1650,1530143,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277581.0356004,653766,0,1876,-3237,-9758,2835687,-30193,-8388608,-7045,-1228134,1620,1530519,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277581.2408314,653866,0,1887,-3170,-9797,2836588,-30056,-8388608,-7060,-1229114,1651,1530840,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277581.2423906,653966,0,1903,-2705,-10099,2836210,-31149,-8388608,-6874,-1229334,1642,1531004,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277581.3944757,654066,0,1908,-2518,-9896,2834942,-31739,-8388608,-6794,-1229018,1663,1530733,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277581.3955944,654166,0,1878,-2537,-10221,2834215,-31861,-8388608,-6924,-1229205,1669,1530505,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277581.5986145,654266,0,1902,-2376,-9809,2835001,-31660,-8388608,-6908,-1229997,1637,1530776,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277581.6001222,654366,0,1916,-2378,-9818,2835595,-31497,-8388608,-6878,-1230579,1553,1530988,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
1781277581.6828728,654466,0,1893,-2529,-9753,2834873,-31341,-8388608,-6931,-1230346,1684,1530438,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,True,False,False,False,False
