wall_t,esp_ts,stepper_position,dummy_raw,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,offset_0,offset_1,offset_2,offset_3,offset_4,offset_5,offset_6,offset_7,offset_8,saturated_0,saturated_1,saturated_2,saturated_3,saturated_4,saturated_5,saturated_6,saturated_7,saturated_8
1781385360.0446985,540317,0,1804,-10669,-10369,2889427,5740354,2364632,1236,-4073028,1244,1261360,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385360.1560068,540417,0,1799,-10675,-10201,2889948,5738650,2363511,1243,-4068188,1278,1261363,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385360.2557583,540517,0,1823,-10708,-10268,2889265,5739475,2364326,1226,-4065226,1245,1261153,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385360.304093,540617,0,1808,-10664,-10170,2889108,5740794,2365733,1225,-4065807,1186,1260996,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385360.3558402,540717,0,1817,-10753,-10345,2889460,5740115,2365707,1233,-4067183,1190,1261007,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385360.4587264,540817,0,1829,-10649,-10378,2889875,5738642,2363515,1230,-4068923,1239,1261129,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385360.5636723,540917,0,1841,-10691,-10348,2889499,5739692,2364813,1249,-4068336,1253,1261053,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385360.666139,541017,0,1826,-10808,-10262,2888722,5741041,2366142,1255,-4068659,1302,1260937,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385360.7658691,541117,0,1809,-10774,-10204,2888688,5739904,2364685,1234,-4069163,1338,1261067,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385360.8693128,541217,0,1828,-10660,-10256,2889110,5738553,2363825,1246,-4070319,1282,1261207,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385360.9740121,541317,0,1837,-10719,-10239,2889350,5738991,2364116,1261,-4073584,1254,1260998,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385361.0728436,541417,0,1831,-10715,-10246,2889200,5739765,2364903,1242,-4075959,1273,1260996,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385361.1785007,541517,0,1826,-10686,-10354,2888957,5740706,2365486,1237,-4077876,1292,1260777,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385361.2770624,541617,0,1802,-10714,-10051,2889047,5741042,2366372,1229,-4081575,1331,1260714,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385361.3764358,541717,0,1777,-10821,-10014,2889504,5738512,2363221,1221,-4083366,1283,1260944,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385361.476972,541817,0,1787,-10572,-10354,2889263,5736824,2362711,1220,-4083446,1216,1261136,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385361.588441,541917,0,1804,-10552,-10468,2888233,5738587,2363988,1235,-4083199,1247,1260529,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385361.678409,542017,0,1810,-10756,-10308,2888320,5740991,2366537,1234,-4082797,1230,1260523,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385361.7936778,542117,0,1804,-10799,-10356,2889153,5738124,2365567,1254,-4082156,1233,1260748,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385361.8978524,542217,0,1803,-10637,-10342,2889358,5736413,2362996,1244,-4082437,1253,1261038,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385361.9853003,542317,0,1817,-10571,-10345,2888971,5737945,2362170,1240,-4083615,1232,1260829,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
