wall_t,esp_ts,stepper_position,dummy_raw,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,offset_0,offset_1,offset_2,offset_3,offset_4,offset_5,offset_6,offset_7,offset_8,saturated_0,saturated_1,saturated_2,saturated_3,saturated_4,saturated_5,saturated_6,saturated_7,saturated_8
1781385527.2757864,707619,0,1799,-10643,-10267,2908208,5665072,2083484,1242,-1109156,1253,1285989,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385527.3701775,707719,0,1817,-10624,-10233,2908429,5659365,2080423,1238,-1109056,1217,1286327,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385527.4807732,707819,0,1810,-10644,-10165,2908458,5657796,2083037,1250,-1109306,1315,1286010,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385527.5797138,707919,0,1818,-10657,-10137,2908418,5666455,2088489,1254,-1107778,1317,1285580,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385527.6711807,708019,0,1826,-10679,-10168,2908346,5668277,2090480,1230,-1105741,1238,1285060,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385527.7811356,708119,0,1835,-10575,-10218,2908174,5665618,2089247,1229,-1106840,1232,1285321,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385527.8710074,708219,0,1823,-10550,-10371,2907898,5660036,2083677,1240,-1110221,1213,1285832,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385527.9911747,708319,0,1816,-10777,-10351,2907478,5656894,2079665,1240,-1113014,1189,1286457,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385528.0916908,708419,0,1816,-10785,-10371,2907371,5659423,2081285,1239,-1112402,1261,1285911,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385528.1928842,708519,0,1819,-10748,-10379,2907402,5666144,2086764,1219,-1109594,1283,1285200,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385528.260701,708619,0,1837,-10698,-10306,2907354,5669884,2092210,1230,-1109154,1220,1285087,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385528.3624732,708719,0,1820,-10634,-10283,2907015,5666926,2089427,1238,-1110590,1189,1285668,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385528.461474,708819,0,1807,-10699,-10201,2906978,5659654,2083169,1252,-1114314,1192,1286661,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385528.604545,708919,0,1816,-10727,-10222,2907333,5655705,2078753,1272,-1120456,1209,1286728,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385528.7073746,709019,0,1821,-10778,-10284,2907722,5658658,2080257,1259,-1121331,1248,1286257,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385528.809201,709119,0,1812,-10764,-10373,2907932,5664561,2086570,1245,-1119690,1263,1285643,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385528.912226,709219,0,1831,-10541,-10393,2907791,5669237,2090646,1228,-1121571,1210,1285128,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385529.0107038,709319,0,1844,-10588,-10355,2907452,5660417,2083702,1249,-1122273,1245,1285703,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385529.1151316,709419,0,1819,-10601,-10223,2907089,5655917,2078061,1247,-1131127,1241,1286958,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
