wall_t,esp_ts,stepper_position,dummy_raw,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,offset_0,offset_1,offset_2,offset_3,offset_4,offset_5,offset_6,offset_7,offset_8,saturated_0,saturated_1,saturated_2,saturated_3,saturated_4,saturated_5,saturated_6,saturated_7,saturated_8
1781385112.8550234,293117,0,1790,-10705,-10282,2737305,6070544,2612259,1246,-3555887,1199,1239413,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385112.950317,293217,0,1785,-10700,-10370,2738865,6069204,2611255,1266,-3554956,1167,1239534,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385113.0529764,293317,0,1819,-10809,-10226,2737838,6071350,2613580,1248,-3553477,1180,1239341,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385113.1650188,293417,0,1820,-10785,-10229,2737239,6072790,2614129,1235,-3552752,1205,1239114,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385113.1650188,293517,0,1813,-10689,-10349,2738908,6070912,2612301,1231,-3552725,1169,1239567,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385113.2684476,293617,0,1814,-10617,-10457,2738154,6069584,2611436,1251,-3552785,1171,1239436,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385113.3641493,293717,0,1824,-10713,-10432,2736457,6071447,2613251,1247,-3552317,1167,1239141,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385113.460394,293817,0,1821,-10715,-10343,2737119,6073033,2614400,1242,-3551911,1154,1239297,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385113.5638156,293917,0,1814,-10581,-10304,2738686,6069452,2612091,1234,-3552024,1212,1239542,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
1781385113.6518335,294017,0,1829,-10797,-10225,2737890,6071474,2611345,1239,-3551551,1221,1239421,-1414,-11977.2,2398388,6704161,2782332,-8826.8,-1408933,-648.6,1198786,False,False,False,False,False,False,False,False,False
