wall_t,esp_ts,stepper_position,dummy_raw,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,offset_0,offset_1,offset_2,offset_3,offset_4,offset_5,offset_6,offset_7,offset_8,saturated_0,saturated_1,saturated_2,saturated_3,saturated_4,saturated_5,saturated_6,saturated_7,saturated_8
1781277548.3183534,621066,0,1909,-2812,-10173,2788902,-30885,-530675,-6859,-1672716,1641,1472271,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277548.4200478,621166,0,1890,-2943,-10002,2788836,-31000,-1176298,-6946,-1672062,1612,1471905,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277548.4823158,621266,0,1879,-2866,-10464,2788921,-30961,-1768480,-6913,-1671637,1594,1471769,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277548.5845113,621366,0,1888,-2834,-10204,2789716,-31213,-1845306,-6864,-1670989,1636,1471973,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277548.7274852,621466,0,1917,-2766,-10122,2790765,-31087,-1791462,-6901,-1670471,1635,1472157,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277548.7841198,621566,0,1916,-2444,-9822,2790916,-31491,-1972715,-6810,-1670027,1657,1472030,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277548.9420137,621666,0,1911,-2365,-9611,2789719,-31442,-2072790,-6779,-1669640,1669,1471847,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277549.2435946,621766,0,1929,-2244,-9411,2790306,-31714,-2668183,-6965,-1669574,1675,1471864,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277549.245104,621866,0,1903,-1837,-10087,2791236,-32218,-2159120,-7206,-1669506,1732,1472199,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277549.2455897,621966,0,1913,-1729,-10681,2791424,-33007,-2141641,-6927,-1669225,1645,1472139,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277549.3487096,622066,0,1917,-1853,-10398,2791135,-33008,-2613972,-6814,-1668742,1629,1472026,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277549.4549458,622166,0,1912,-1850,-10225,2791463,-33047,-2591781,-6863,-1668533,1697,1472078,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277549.5460331,622266,0,1909,-1835,-9882,2792195,-32736,-2478031,-6750,-1668689,1662,1472131,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277549.6515808,622366,0,1909,-1891,-9476,2792639,-32004,-2723112,-6928,-1668927,1648,1472112,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277549.7532723,622466,0,1913,-1820,-9469,2792301,-31521,-2784429,-7033,-1668315,1718,1471867,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277549.8012936,622566,0,1927,-1847,-9122,2791615,-31357,-2916355,-7037,-1668262,1777,1471563,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277549.95716,622666,0,1924,-1728,-9720,2791558,-31757,-3319722,-7001,-1668276,1690,1471489,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277550.0605986,622766,0,1910,-1684,-9875,2791773,-32571,-3018763,-6812,-1668001,1678,1471413,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277550.1154356,622866,0,1904,-1708,-9757,2791438,-32688,-3369243,-6818,-1667559,1660,1470914,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277550.2624438,622966,0,1911,-1748,-10095,2790732,-32779,-3763743,-6895,-1667146,1633,1470879,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277550.3154066,623066,0,1907,-1697,-9847,2790753,-31957,-3783781,-6831,-1667034,1652,1470910,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277550.4673524,623166,0,1905,-1667,-10125,2791997,-31993,-3636666,-6764,-1667003,1643,1470884,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277550.5195785,623266,0,1907,-1571,-10519,2791690,-32366,-4303566,-6951,-1666712,1566,1470712,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277550.6723115,623366,0,1892,-1631,-10375,2791502,-32403,-4041228,-7007,-1666359,1484,1470600,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277550.7258599,623466,0,1897,-1643,-9391,2791605,-31602,-4124684,-6713,-1666246,1560,1470680,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277550.8772845,623566,0,1901,-1567,-9929,2791631,-31347,-4481731,-6648,-1666271,1694,1470844,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277550.925711,623666,0,1912,-1770,-9729,2791393,-32340,-4742256,-6884,-1666283,1693,1470881,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277551.0820813,623766,0,1899,-1704,-9759,2791055,-32396,-4717936,-6926,-1666246,1612,1470967,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277551.2895615,623866,0,1907,-1661,-9921,2791083,-32648,-5072024,-6813,-1666036,1692,1471325,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277551.2912989,623966,0,1925,-1853,-9352,2791321,-32267,-4875300,-6849,-1665975,1626,1471494,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277551.2923043,624066,0,1922,-1920,-9113,2791417,-31858,-4899191,-6793,-1665891,1607,1471706,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
