wall_t,esp_ts,stepper_position,dummy_raw,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,offset_0,offset_1,offset_2,offset_3,offset_4,offset_5,offset_6,offset_7,offset_8,saturated_0,saturated_1,saturated_2,saturated_3,saturated_4,saturated_5,saturated_6,saturated_7,saturated_8
1781277466.7829275,539566,0,1909,-2776,-9624,2712111,-30306,-4220398,-6898,-1127406,1638,1411377,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277466.8830783,539666,0,1898,-2723,-9550,2712254,-30209,-3963104,-6994,-1127513,1620,1411350,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277467.01177,539766,0,1903,-2853,-9620,2712636,-29936,-3730202,-7042,-1127593,1613,1411307,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277467.1133883,539866,0,1915,-2489,-9557,2712276,-30718,-3453839,-7133,-1127533,1627,1411086,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277467.2366655,539966,0,1910,-1956,-9487,2711870,-31435,-4754778,-6779,-1127481,1602,1411028,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277467.3189235,540066,0,1922,-1667,-9899,2711908,-32195,-4410249,-6764,-1127452,1607,1411153,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277467.4252906,540166,0,1921,-1630,-9956,2711914,-32301,-4279883,-6859,-1127415,1706,1411079,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277467.522927,540266,0,1907,-1553,-9731,2711559,-31961,-4203945,-6810,-1127305,1699,1411080,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277467.6269908,540366,0,1904,-1641,-9405,2711192,-31547,-3763619,-6875,-1127330,1706,1411118,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
1781277467.7297482,540466,0,1905,-1860,-9445,2711143,-31433,-3788654,-6903,-1127378,1639,1411091,-5091.2,-11675.4,2486784,-31540.6,-6928640,-8780.8,-987013.5,-265.6,1480765,False,False,False,False,False,False,False,False,False
